"","Iteration","Pi","X","Y","Inside"
"455601",455601,3.13877274193867,0.29778352426365,0.0926342115271837,TRUE
"455701",455701,3.13883006620569,0.649724985007197,0.76961657917127,FALSE
"455801",455801,3.13880838348314,0.592345231678337,0.947876269929111,FALSE
"455901",455901,3.13883057944598,0.967098631197587,0.887912288540974,FALSE
"456001",456001,3.13884399376317,0.914078360656276,0.978748355759308,FALSE
"456101",456101,3.13876093233736,0.685913611669093,0.186424544546753,TRUE
"456201",456201,3.13877435604043,0.109273905400187,0.553215749328956,TRUE
"456301",456301,3.13873517699939,0.541668958496302,0.441220810171217,TRUE
"456401",456401,3.13870477934974,0.17599360505119,0.0176831884309649,TRUE
"456501",456501,3.13875325574314,0.917796224355698,0.184238219866529,TRUE
"456601",456601,3.13879295051916,0.603476349031553,0.397097989916801,TRUE
"456701",456701,3.13878007711829,0.720927158603445,0.600280451588333,TRUE
"456801",456801,3.13884601828805,0.8427418328356,0.071874993853271,TRUE
"456901",456901,3.13881562964406,0.562094394583255,0.887440653052181,FALSE
"457001",457001,3.13886402874392,0.486504703992978,0.673377951374277,TRUE
"457101",457101,3.13881614785354,0.611127303913236,0.380704778479412,TRUE
"457201",457201,3.13883827900639,0.400699796853587,0.970332839060575,FALSE
"457301",457301,3.1388691474543,0.464156220667064,0.77574288402684,TRUE
"457401",457401,3.13889125734312,0.866968458984047,0.217571951448917,TRUE
"457501",457501,3.13892210071672,0.862679230980575,0.112953983712941,TRUE
"457601",457601,3.1389179656513,0.857687085168436,0.408510729670525,TRUE
"457701",457701,3.13887013574364,0.23040258535184,0.933485789690167,TRUE
"457801",457801,3.13888348867739,0.0830316939391196,0.00282916403375566,TRUE
"457901",457901,3.13889683577891,0.913049415685236,0.302845819387585,TRUE
"458001",458001,3.13889270984124,0.516096055041999,0.555391503497958,TRUE
"458101",458101,3.13887112230709,0.161695380695164,0.345585047965869,TRUE
"458201",458201,3.13887573357544,0.236428674310446,0.776122774463147,TRUE
"458301",458301,3.13887161494302,0.299462517024949,0.0475958958268166,TRUE
"458401",458401,3.13888495007646,0.909598505590111,0.195697774644941,TRUE
"458501",458501,3.13888083123047,0.422358334762976,0.820113104069605,TRUE
"458601",458601,3.13892032507561,0.798805360915139,0.281001687748358,TRUE
"458701",458701,3.13899468281081,0.362603179411963,0.760319839930162,TRUE
"458801",458801,3.13892079572625,0.741788055747747,0.681206568609923,FALSE
"458901",458901,3.13887309027437,0.31480194372125,0.860627993941307,TRUE
"459001",459001,3.13886897849896,0.0736869452521205,0.431534061208367,TRUE
"459101",459101,3.13884744315521,0.00434902589768171,0.223917707800865,TRUE
"459201",459201,3.13882591719095,0.855469630798325,0.740977059584111,FALSE
"459301",459301,3.138726020627,0.919247434940189,0.655121772550046,FALSE
"459401",459401,3.13872194444505,0.428839791798964,0.290874477708712,TRUE
"459501",459501,3.13872657513259,0.710722859483212,0.890544838970527,FALSE
"459601",459601,3.13877471981131,0.790850433055311,0.102909852517769,TRUE
"459701",459701,3.13875323307976,0.21635016030632,0.0543472394347191,TRUE
"459801",459801,3.13874045510993,0.287421659333631,0.110528875142336,TRUE
"459901",459901,3.13873638022096,0.621065797284245,0.0579420656431466,TRUE
"460001",460001,3.13871491583714,0.669290802441537,0.296099149156362,TRUE
"460101",460101,3.13878909196024,0.670019819401205,0.29213638487272,TRUE
"460201",460201,3.13880239286746,0.827857436146587,0.0927379275672138,TRUE
"460301",460301,3.1388417578932,0.696752388495952,0.199127303669229,TRUE
"460401",460401,3.13883766542644,0.951420778175816,0.0441566102672368,TRUE
"460501",460501,3.1389030642713,0.943299692356959,0.441900562727824,FALSE
"460601",460601,3.13892501318929,0.763287376612425,0.554815567331389,TRUE
"460701",460701,3.13889485805327,0.428870995761827,0.24397942610085,TRUE
"460801",460801,3.13889943815226,0.50326455780305,0.796899107284844,TRUE
"460901",460901,3.1388779803038,0.0024166873190552,0.258199836825952,TRUE
"461001",461001,3.13888256207687,0.437530769733712,0.627804830670357,TRUE
"461101",461101,3.13892184141869,0.980734049575403,0.730155296856537,FALSE
"461201",461201,3.1389177386866,0.0672907081898302,0.0117399743758142,TRUE
"461301",461301,3.13897433562901,0.755780470790341,0.694154255557805,FALSE
"461401",461401,3.13901356954146,0.294039577012882,0.00446883705444634,TRUE
"461501",461501,3.13895744537932,0.858158943708986,0.813801462296396,FALSE
"461601",461601,3.13891867651933,0.875371511559933,0.0755125107243657,TRUE
"461701",461701,3.13892324253142,0.474435628857464,0.1229041821789,TRUE
"461801",461801,3.13888449786813,0.177148687187582,0.520872429711744,TRUE
"461901",461901,3.13878515093061,0.864471700973809,0.221913240617141,TRUE
"462001",462001,3.13883303282893,0.167925174115226,0.841255322331563,TRUE
"462101",462101,3.13876836449175,0.50088700093329,0.125303881475702,TRUE
"462201",462201,3.13876430384183,0.55635829619132,0.186531933490187,TRUE
"462301",462301,3.13876889732014,0.379093286814168,0.273908702889457,TRUE
"462401",462401,3.13880809081295,0.690733898431063,0.524434075457975,TRUE
"462501",462501,3.13878672694762,0.153000900056213,0.849561837268993,TRUE
"462601",462601,3.13882589964138,0.675439269980416,0.461384821683168,TRUE
"462701",462701,3.13887370029457,0.12797219119966,0.424478784203529,TRUE
"462801",462801,3.13882640703024,0.950496706645936,0.135261375224218,TRUE
"462901",462901,3.13886554576465,0.422187983524054,0.402701370418072,TRUE
"463001",463001,3.13887011043173,0.0299499400425702,0.15076722484082,TRUE
"463101",463101,3.13887467312746,0.730349500663579,0.926936069270596,FALSE
"463201",463201,3.138896504973,0.267482357565314,0.591273482656106,TRUE
"463301",463301,3.13882335673784,0.228162137325853,0.885662067914382,TRUE
"463401",463401,3.13885382206771,0.145237214164808,0.786928516346961,TRUE
"463501",463501,3.13884112439887,0.818249973002821,0.85859525972046,FALSE
"463601",463601,3.13885431653512,0.736768656410277,0.16639023157768,TRUE
"463701",463701,3.13885025048469,0.800960824126378,0.239429715555161,TRUE
"463801",463801,3.13885481057609,0.703763091936707,0.810235328041017,FALSE
"463901",463901,3.13882487858401,0.243585244286805,0.649264881154522,TRUE
"464001",464001,3.13881220083577,0.933112642960623,0.342511497670785,TRUE
"464101",464101,3.13885124143236,0.302211013855413,0.942328296368942,TRUE
"464201",464201,3.1388040956396,0.820877386955544,0.378845964325592,TRUE
"464301",464301,3.13885173626591,0.302577447379008,0.303826234769076,TRUE
"464401",464401,3.1388562901458,0.713773207971826,0.784666446270421,FALSE
"464501",464501,3.13884361928177,0.674521095352247,0.417127588065341,TRUE
"464601",464601,3.13886539202455,0.371785446070135,0.137080690125003,TRUE
"464701",464701,3.13884411696984,0.610850366763771,0.797500835731626,FALSE
"464801",464801,3.13885727440345,0.991382625419647,0.506437587551773,FALSE
"464901",464901,3.1388446142297,0.141206714557484,0.754049417329952,TRUE
"465001",465001,3.13883195950116,0.0447379425168037,0.122154166223481,TRUE
"465101",465101,3.1388021096493,0.553323880303651,0.398111721267924,TRUE
"465201",465201,3.1388496585347,0.0615057707764208,0.702235909178853,TRUE
"465301",465301,3.13878543136593,0.601885043783113,0.107284826459363,TRUE
"465401",465401,3.13878139496907,0.934775081695989,0.99754322366789,FALSE
"465501",465501,3.13882032476837,0.00324770039878786,0.922969405772164,TRUE
"465601",465601,3.13877332737687,0.897938206093386,0.10221539484337,TRUE
"465701",465701,3.13881224218973,0.566502075176686,0.237851085606962,TRUE
"465801",465801,3.13889407708442,0.851178222801536,0.746627000393346,FALSE
"465901",465901,3.13890719272979,0.328133313683793,0.867170169949532,TRUE
"466001",466001,3.13886021703816,0.917360973544419,0.966026515699923,FALSE
"466101",466101,3.13888191615122,0.899038998642936,0.905633101938292,FALSE
"466201",466201,3.13890360595537,0.329594035865739,0.932317092316225,TRUE
"466301",466301,3.13891670830644,0.83625793014653,0.805111007299274,FALSE
"466401",466401,3.13895553397184,0.124327521538362,0.0183298764750361,TRUE
"466501",466501,3.13890002379416,0.758441384648904,0.990738325985149,FALSE
"466601",466601,3.13893883639341,0.668430594960228,0.283046447904781,TRUE
"466701",466701,3.13901191555193,0.673144468571991,0.816427723504603,FALSE
"466801",466801,3.13894786000887,0.64270743727684,0.777638297528028,FALSE
"466901",466901,3.13893523466431,0.801007385598496,0.805543082300574,FALSE
"467001",467001,3.13893974531104,0.190513018518686,0.505787594709545,TRUE
"467101",467101,3.13890143673424,0.881925351684913,0.120207306463271,TRUE
"467201",467201,3.13888882943316,0.217790042981505,0.315823524259031,TRUE
"467301",467301,3.13888478732123,0.897529231850058,0.504684072220698,FALSE
"467401",467401,3.13882939916688,0.224207663908601,0.19235992943868,TRUE
"467501",467501,3.13885103989082,0.320147211430594,0.854298315476626,TRUE
"467601",467601,3.13892399716853,0.711538320174441,0.63668633881025,TRUE
"467701",467701,3.13897981830272,0.544498558621854,0.542984744301066,TRUE
"467801",467801,3.13900141299399,0.617818966973573,0.584031404461712,TRUE
"467901",467901,3.1390400960887,0.653627389110625,0.97247268166393,FALSE
"468001",468001,3.13905312168136,0.370241449214518,0.180650150869042,TRUE
"468101",468101,3.13907468687313,0.0669393723364919,0.207243456039578,TRUE
"468201",468201,3.13904498281721,0.0172989601269364,0.960302292602137,TRUE
"468301",468301,3.13909216508186,0.526675777276978,0.297608722234145,TRUE
"468401",468401,3.1390880890519,0.238837243057787,0.558740122243762,TRUE
"468501",468501,3.13905840115603,0.959336169995368,0.0711090937256813,TRUE
"468601",468601,3.1391140863976,0.851118503371254,0.924094630405307,FALSE
"468701",468701,3.13911000829953,0.350509437033907,0.257374565582722,TRUE
"468801",468801,3.13909739953626,0.261293682735413,0.632833420066163,TRUE
"468901",468901,3.13904214322426,0.596020928351209,0.296556039713323,TRUE
"469001",469001,3.13902955430799,0.881101917242631,0.64891980169341,FALSE
"469101",469101,3.13895728212048,0.801669989014044,0.248376298695803,TRUE
"469201",469201,3.13888504073947,0.726965673500672,0.183379199821502,TRUE
"469301",469301,3.13882987677418,0.775152473943308,0.487129362067208,TRUE
"469401",469401,3.1388003008089,0.494712867308408,0.0892422865144908,TRUE
"469501",469501,3.13877073744252,0.662411188241094,0.872143959626555,FALSE
"469601",469601,3.13873266879755,0.402853182749823,0.758535598870367,TRUE
"469701",469701,3.1387201645302,0.253801731625572,0.552992059849203,TRUE
"469801",469801,3.13875875104566,0.484272194327787,0.210647483821958,TRUE
"469901",469901,3.13875475898115,0.361580840777606,0.503316612215713,TRUE
"470001",470001,3.1388273641971,0.148622010136023,0.751336386660114,TRUE
"470101",470101,3.13880634161595,0.311666734749451,0.588116047671065,TRUE
"470201",470201,3.13887039797874,0.343511988641694,0.220135230803862,TRUE
"470301",470301,3.13887489076145,0.175441015977412,0.592208516551182,TRUE
"470401",470401,3.13890489178382,0.13591840188019,0.419721751706675,TRUE
"470501",470501,3.13888387059751,0.944510793779045,0.746611529029906,FALSE
"470601",470601,3.13890535719219,0.691473353188485,0.959440025268123,FALSE
"470701",470701,3.13891833669357,0.760609500110149,0.497746715554968,TRUE
"470801",470801,3.13894830299851,0.818350467132404,0.902991444105282,FALSE
"470901",470901,3.13897825657622,0.601817913353443,0.621409401064739,TRUE
"471001",471001,3.13896573467997,0.453244165983051,0.119815401965752,TRUE
"471101",471101,3.13897019959626,0.611548675922677,0.694315478438511,TRUE
"471201",471201,3.13901710734909,0.796043960610405,0.997879129834473,FALSE
"471301",471301,3.13908096948659,0.458254050463438,0.865801024949178,TRUE
"471401",471401,3.13911934849523,0.0480242276098579,0.398693335242569,TRUE
"471501",471501,3.13907287577333,0.813247777055949,0.91808367264457,FALSE
"471601",471601,3.13907731323725,0.645833793794736,0.74453263473697,TRUE
"471701",471701,3.1390817488197,0.165981784230098,0.516424819594249,TRUE
"471801",471801,3.13907770437112,0.240319256205112,0.27478453447111,TRUE
"471901",471901,3.13908213799081,0.585215512197465,0.475656038615853,TRUE
"472001",472001,3.13906114605689,0.333637412637472,0.427294583059847,TRUE
"472101",472101,3.13909099959543,0.854194504907355,0.454400005517527,TRUE
"472201",472201,3.13901071789344,0.948803265113384,0.404347096104175,FALSE
"472301",472301,3.13901516194122,0.479395275237039,0.332205575425178,TRUE
"472401",472401,3.13906194102045,0.612192617030814,0.262784450082108,TRUE
"472501",472501,3.1390494411652,0.103430958231911,0.402527490630746,TRUE
"472601",472601,3.13898616380414,0.710720546543598,0.197283286834136,TRUE
"472701",472701,3.13889752718949,0.904876387212425,0.358155143912882,TRUE
"472801",472801,3.138927371135,0.174857373349369,0.440473405178636,TRUE
"472901",472901,3.13888953501896,0.881279247347265,0.607674815924838,FALSE
"473001",473001,3.1388855414682,0.211199301760644,0.237353667151183,TRUE
"473101",473101,3.13884773018869,0.765949106775224,0.0439310958608985,TRUE
"473201",473201,3.13880993489025,0.0900178120937198,0.917559375287965,TRUE
"473301",473301,3.13882286325193,0.000669117784127593,0.964304166613147,TRUE
"473401",473401,3.13886958413692,0.778586104512215,0.993111848831177,FALSE
"473501",473501,3.13889938986401,0.23128925752826,0.354560928884894,TRUE
"473601",473601,3.13894607486048,0.582138217287138,0.458283514482901,TRUE
"473701",473701,3.13894207527533,0.504422650439665,0.282453746302053,TRUE
"473801",473801,3.13898873155608,0.422411428764462,0.906682022381574,FALSE
"473901",473901,3.13900160582063,0.848655666457489,0.732678310479969,FALSE
"474001",474001,3.13895540304767,0.789270723937079,0.862653758609667,FALSE
"474101",474101,3.13890078274461,0.675547815160826,0.220537029905245,TRUE
"474201",474201,3.13892210265267,0.601763839600608,0.586924678878859,TRUE
"474301",474301,3.13891811318129,0.863073591841385,0.189987090183422,TRUE
"474401",474401,3.1389394204481,0.861011409433559,0.55233432049863,FALSE
"474501",474501,3.13899443836789,0.0939344901125878,0.0600627600215375,TRUE
"474601",474601,3.13899043617691,0.278397955233231,0.513871425529942,TRUE
"474701",474701,3.13900328838574,0.0734362904913723,0.638961895601824,TRUE
"474801",474801,3.13899928601667,0.335617495002225,0.62114853062667,TRUE
"474901",474901,3.13902897656564,0.862545087002218,0.435489101102576,TRUE
"475001",475001,3.13906707564826,0.478359250351787,0.178379081189632,TRUE
"475101",475101,3.13899570828098,0.667560265399516,0.00872830441221595,TRUE
"475201",475201,3.13903379832955,0.507036273833364,0.968782917130738,FALSE
"475301",475301,3.13907187235036,0.134300980251282,0.322136285481974,TRUE
"475401",475401,3.13908468850507,0.564814866054803,0.538747044047341,TRUE
"475501",475501,3.13910591144919,0.523977681528777,0.948879275703803,FALSE
"475601",475601,3.13907666300113,0.931842919439077,0.0164605807512999,TRUE
"475701",475701,3.13910628735277,0.11466920375824,0.0555756387766451,TRUE
"475801",475801,3.1391863405079,0.956425280077383,0.632441578432918,FALSE
"475901",475901,3.1391318782688,0.18834764114581,0.419688727706671,TRUE
"476001",476001,3.13910264894401,0.405869901180267,0.168596849543974,TRUE
"476101",476101,3.13911543979114,0.969827526248991,0.057143421145156,TRUE
"476201",476201,3.13912822526622,0.678195577580482,0.577888491097838,TRUE
"476301",476301,3.13907382096615,0.316573624964803,0.559098311932757,TRUE
"476401",476401,3.13911179867381,0.349276682594791,0.743697720346972,TRUE
"476501",476501,3.13917494401901,0.808663953794166,0.112382879015058,TRUE
"476601",476601,3.13912895692623,0.995419106446207,0.525545682758093,FALSE
"476701",476701,3.1391668991674,0.561780272051692,0.688891679281369,TRUE
"476801",476801,3.13919643624908,0.811234758002684,0.182231663027778,TRUE
"476901",476901,3.13920918597361,0.0457930711563677,0.844457081984729,TRUE
"477001",477001,3.139230316079,0.338603544281796,0.539406009716913,TRUE
"477101",477101,3.13923466938866,0.864163497695699,0.304930863901973,TRUE
"477201",477201,3.1392390208738,0.392936423188075,0.927274195477366,FALSE
"477301",477301,3.13925175099151,0.540227909572423,0.28546681930311,TRUE
"477401",477401,3.13928123317714,0.765698109986261,0.119788282318041,TRUE
"477501",477501,3.13930232606843,0.485783857759088,0.518741089385003,TRUE
"477601",477601,3.13934016051055,0.946732409531251,0.250070582143962,TRUE
"477701",477701,3.13936123223523,0.153946132864803,0.388813148718327,TRUE
"477801",477801,3.13939903851185,0.0114941028878093,0.84544633468613,TRUE
"477901",477901,3.13942008909795,0.410084737930447,0.0827950506936759,TRUE
"478001",478001,3.13939928995964,0.261332091176882,0.426743585849181,TRUE
"478101",478101,3.13942033168724,0.393883718177676,0.753337291069329,TRUE
"478201",478201,3.13946645866487,0.999341452494264,0.941097397357225,FALSE
"478301",478301,3.1395209292893,0.927297413349152,0.0167347628157586,TRUE
"478401",478401,3.13952521002255,0.152502161916345,0.00612890417687595,TRUE
"478501",478501,3.13947097289243,0.701550834113732,0.57873422303237,TRUE
"478601",478601,3.13938332765707,0.875607443042099,0.0487167539540678,TRUE
"478701",478701,3.13939599039902,0.498443344142288,0.453479973832145,TRUE
"478801",478801,3.13938358524732,0.0118162203580141,0.546640026848763,TRUE
"478901",478901,3.13936283281931,0.115168565651402,0.0355650146957487,TRUE
"479001",479001,3.13929198477665,0.0350714037194848,0.671115587232634,TRUE
"479101",479101,3.13927126013095,0.0379719834309071,0.598015729570761,TRUE
"479201",479201,3.13920880799497,0.478461886290461,0.0555632363539189,TRUE
"479301",479301,3.1392381822696,0.679483068641275,0.959803965874016,FALSE
"479401",479401,3.13925920054401,0.508892239071429,0.147747637238353,TRUE
"479501",479501,3.13925518403507,0.749383450951427,0.678499199682847,FALSE
"479601",479601,3.13930955106432,0.498667126055807,0.162512759910896,TRUE
"479701",479701,3.13931386426128,0.972918759798631,0.187239487655461,TRUE
"479801",479801,3.13932651244995,0.674453034996986,0.414730658289045,TRUE
"479901",479901,3.1392808100004,0.74369145417586,0.393296919530258,TRUE
"480001",480001,3.1392017933296,0.287778508383781,0.625826011644676,TRUE
"480101",480101,3.13928944118009,0.0327164025511593,0.276343856938183,TRUE
"480201",480201,3.13929375407381,0.519604644738138,0.409074146999046,TRUE
"480301",480301,3.13931472139346,0.488392065977678,0.302015781635419,TRUE
"480401",480401,3.13926074258796,0.958866524742916,0.582051355391741,FALSE
"480501",480501,3.13926505876158,0.447016598656774,0.365758056519553,TRUE
"480601",480601,3.1392776960514,0.961269769351929,0.926939572906122,FALSE
"480701",480701,3.13926536454054,0.173879489302635,0.131687072338536,TRUE
"480801",480801,3.13929463541049,0.392527988646179,0.701294883619994,TRUE
"480901",480901,3.13929062322599,0.00142731773667037,0.641070388024673,TRUE
"481001",481001,3.13926998072769,0.0948685584589839,0.944373223232105,TRUE
"481101",481101,3.13926597533574,0.425662137567997,0.53550233785063,TRUE
"481201",481201,3.1392370340045,0.821131872478873,0.661094638053328,FALSE
"481301",481301,3.13924134792988,0.277167982421815,0.790050578769296,TRUE
"481401",481401,3.139162569251,0.539215282071382,0.00509181036613882,TRUE
"481501",481501,3.13918351156072,0.348933902336285,0.976232541259378,FALSE
"481601",481601,3.13920444517349,0.625014032237232,0.406875752378255,TRUE
"481701",481701,3.13922537009473,0.767530501820147,0.127074504736811,TRUE
"481801",481801,3.13923798414698,0.502818446839228,0.221609918633476,TRUE
"481901",481901,3.1392173911239,0.591296249534935,0.409685752354562,TRUE
"482001",482001,3.13924659907345,0.0319144749082625,0.339224965544418,TRUE
"482101",482101,3.13926749788945,0.542971105314791,0.100800107233226,TRUE
"482201",482201,3.13918884448601,0.454958380898461,0.156533507397398,TRUE
"482301",482301,3.13919315945851,0.743830466642976,0.491332225967199,TRUE
"482401",482401,3.13918088892851,0.361081731040031,0.401631399523467,TRUE
"482501",482501,3.13921007417601,0.577919663628563,0.900234408676624,FALSE
"482601",482601,3.13927240101036,0.562725279247388,0.813896644162014,TRUE
"482701",482701,3.13931812861378,0.0845959710422903,0.852859928272665,TRUE
"482801",482801,3.13938869223552,0.0088874283246696,0.0156383756548166,TRUE
"482901",482901,3.13935154410531,0.937175191240385,0.0506066938396543,TRUE
"483001",483001,3.13934753758274,0.770108110504225,0.295901304809377,TRUE
"483101",483101,3.13940149161356,0.486676222877577,0.651159602450207,TRUE
"483201",483201,3.13940575454107,0.275281079346314,0.833937970921397,TRUE
"483301",483301,3.13944312136743,0.492389131803066,0.433737645158544,TRUE
"483401",483401,3.13948047273382,0.683439994929358,0.548003772739321,TRUE
"483501",483501,3.13947644368884,0.60216862289235,0.85339986323379,FALSE
"483601",483601,3.13948895887312,0.746491268277168,0.320671191439033,TRUE
"483701",483701,3.13952627759711,0.732510393951088,0.927113831741735,FALSE
"483801",483801,3.1395387773072,0.646535555599257,0.414912744192407,TRUE
"483901",483901,3.13956780415829,0.282727407291532,0.998863203451037,FALSE
"484001",484001,3.13959681901484,0.370389764430001,0.888836232712492,TRUE
"484101",484101,3.13960929640715,0.229790098266676,0.975146031938493,FALSE
"484201",484201,3.13958046348521,0.67949054366909,0.73653442109935,FALSE
"484301",484301,3.13953512381763,0.429983595851809,0.922013613395393,FALSE
"484401",484401,3.13948980286994,0.602785371011123,0.50932220579125,TRUE
"484501",484501,3.13951054796585,0.900821760995314,0.67852779570967,FALSE
"484601",484601,3.13949826764699,0.0637998587917536,0.839506302261725,TRUE
"484701",484701,3.13946123486438,0.751078608445823,0.0982886613346636,TRUE
"484801",484801,3.13948197301573,0.653041553217918,0.967261705314741,FALSE
"484901",484901,3.13952744993308,0.284333008574322,0.279680831590667,TRUE
"485001",485001,3.13955641328575,0.827005733735859,0.0676384051330388,TRUE
"485101",485101,3.13957711899172,0.000786995980888605,0.437490457203239,TRUE
"485201",485201,3.13956484013842,0.447048792382702,0.613286166219041,TRUE
"485301",485301,3.13951959711602,0.38091736426577,0.581271938513964,TRUE
"485401",485401,3.13956501943754,0.276937311980873,0.609185815788805,TRUE
"485501",485501,3.13956922848769,0.148648293456063,0.852705038851127,TRUE
"485601",485601,3.13955696137364,0.36524572269991,0.307219471549615,TRUE
"485701",485701,3.13958587690781,0.0523594317492098,0.564691179431975,TRUE
"485801",485801,3.13960654671357,0.916348827304319,0.685514195123687,FALSE
"485901",485901,3.13957781523397,0.296785333426669,0.315784359816462,TRUE
"486001",486001,3.13961493906391,0.392410455271602,0.470194715075195,TRUE
"486101",486101,3.13964381887715,0.0322191161103547,0.394155573332682,TRUE
"486201",486201,3.13963977861008,0.664176352089271,0.0186728981789201,TRUE
"486301",486301,3.13965219072138,0.429134202189744,0.297121854964644,TRUE
"486401",486401,3.13965637406173,0.186989400070161,0.33743871608749,TRUE
"486501",486501,3.13963588975151,0.631098972866312,0.0549666865263134,TRUE
"486601",486601,3.13959897328612,0.558925949735567,0.574535233201459,TRUE
"486701",486701,3.1396360393753,0.534017733996734,0.175924308365211,TRUE
"486801",486801,3.13962378877611,0.786068541230634,0.0485234688967466,TRUE
"486901",486901,3.13957046709701,0.275920683518052,0.0144641862716526,TRUE
"487001",487001,3.13955823499336,0.245836158748716,0.84338242886588,TRUE
"487101",487101,3.1395542197614,0.887137747136876,0.751943427138031,FALSE
"487201",487201,3.13955020617774,0.988609271124005,0.0879983354825526,TRUE
"487301",487301,3.13951336032555,0.963036591885611,0.977543610148132,FALSE
"487401",487401,3.13955039074602,0.21115082455799,0.713020424125716,TRUE
"487501",487501,3.1396038161973,0.629200476687402,0.404450606787577,TRUE
"487601",487601,3.13967362659223,0.214176654117182,0.268452060874552,TRUE
"487701",487701,3.13965318914663,0.898612393299118,0.0756435324437916,TRUE
"487801",487801,3.13962456001525,0.563567644916475,0.0162220236379653,TRUE
"487901",487901,3.13959594261951,0.842663570540026,0.57596625154838,FALSE
"488001",488001,3.13961651717927,0.166516736615449,0.027987033361569,TRUE
"488101",488101,3.13955513305648,0.464369547786191,0.483903065789491,TRUE
"488201",488201,3.13954293416031,0.219430000986904,0.480267203645781,TRUE
"488301",488301,3.13949797358596,0.4423730566632,0.37458863039501,TRUE
"488401",488401,3.13948579138863,0.972127811517566,0.297137981513515,FALSE
"488501",488501,3.13947361417889,0.396578863728791,0.247406637994573,TRUE
"488601",488601,3.13946962859266,0.670223832363263,0.223330227425322,TRUE
"488701",488701,3.13940834989083,0.202069479273632,0.764591763028875,TRUE
"488801",488801,3.13937982941933,0.217772909672931,0.928240057313815,TRUE
"488901",488901,3.13936768384601,0.0381542413961142,0.223938252078369,TRUE
"489001",489001,3.13936372318257,0.191246691392735,0.471851848764345,TRUE
"489101",489101,3.13938429894848,0.40110221458599,0.107651903526857,TRUE
"489201",489201,3.13933127691889,0.491351345786825,0.90569767053239,FALSE
"489301",489301,3.13931915119732,0.591954088071361,0.110534287756309,TRUE
"489401",489401,3.13931520368777,0.708851447328925,0.601399746257812,TRUE
"489501",489501,3.13935211572601,0.284848309122026,0.991987493587658,FALSE
"489601",489601,3.13940535252175,0.56720560672693,0.218729210784659,TRUE
"489701",489701,3.13940955807728,0.598089895676821,0.748832243261859,TRUE
"489801",489801,3.13938926216974,0.0844800886698067,0.329190462129191,TRUE
"489901",489901,3.13945062369744,0.0808541376609355,0.107377958949655,TRUE
"490001",490001,3.13945481743915,0.0145427226088941,0.530133386375383,TRUE
"490101",490101,3.13943452472041,0.675347737036645,0.954069775063545,FALSE
"490201",490201,3.1394550398714,0.480302151292562,0.0151985115371644,TRUE
"490301",490301,3.13954081268445,0.444934483617544,0.784309695707634,TRUE
"490401",490401,3.13951235825376,0.193813712801784,0.0959299202077091,TRUE
"490501",490501,3.1395328449891,0.0588002048898488,0.493346476694569,TRUE
"490601",490601,3.13959408969815,0.0264923048671335,0.218630519462749,TRUE
"490701",490701,3.13960639982393,0.649360062088817,0.256759533891454,TRUE
"490801",490801,3.13955350539221,0.819220442790538,0.226158802164719,TRUE
"490901",490901,3.13952507735776,0.744024616200477,0.634594755014405,TRUE
"491001",491001,3.13955368726337,0.99500320898369,0.615692124003544,FALSE
"491101",491101,3.13954156069729,0.598271842580289,0.688615397317335,TRUE
"491201",491201,3.13952943906873,0.662853454938158,0.0471778872888535,TRUE
"491301",491301,3.13954174731987,0.166677679633722,0.459117852384225,TRUE
"491401",491401,3.13958661052786,0.365191200515255,0.564378999872133,TRUE
"491501",491501,3.13960704047398,0.742599388118833,0.169861558126286,TRUE
"491601",491601,3.1396437354684,0.757874179631472,0.710255244979635,FALSE
"491701",491701,3.13971295563767,0.486810977803543,0.00240589096210897,TRUE
"491801",491801,3.13970894731812,0.109033927554265,0.936955587938428,TRUE
"491901",491901,3.13968867719317,0.696841962169856,0.784070461289957,FALSE
"492001",492001,3.13959524472511,0.629639734746888,0.739219929790124,TRUE
"492101",492101,3.13956687753124,0.535998761188239,0.216453530825675,TRUE
"492201",492201,3.13957915567014,0.153636393602937,0.826380915939808,TRUE
"492301",492301,3.13959955393144,0.512168569723144,0.236891865730286,TRUE
"492401",492401,3.13961182044716,0.167785438708961,0.422112153610215,TRUE
"492501",492501,3.13964844741432,0.860639274585992,0.915839863708243,FALSE
"492601",492601,3.1396931796728,0.867732421029359,0.760090840980411,FALSE
"492701",492701,3.13968918268889,0.0181362961884588,0.139228800544515,TRUE
"492801",492801,3.13972577166037,0.538125258404762,0.146273048594594,TRUE
"492901",492901,3.13975423056557,0.515956869814545,0.352750550257042,TRUE
"493001",493001,3.1397745643518,0.741931108757854,0.173871272243559,TRUE
"493101",493101,3.13974621832038,0.402162226149812,0.465463005937636,TRUE
"493201",493201,3.13975032491824,0.173996655968949,0.901824457803741,TRUE
"493301",493301,3.13975442985115,0.0971929170191288,0.659539078595117,TRUE
"493401",493401,3.13978285410852,0.39331970945932,0.667136703850701,TRUE
"493501",493501,3.13976263472617,0.089876877842471,0.995640633627772,TRUE
"493601",493601,3.13977483838161,0.195743078598753,0.16479516797699,TRUE
"493701",493701,3.13982754744268,0.0939942502882332,0.702340701129287,TRUE
"493801",493801,3.13987213472634,0.417910724179819,0.654303168877959,TRUE
"493901",493901,3.13984381485358,0.846054564462975,0.727951520122588,FALSE
"494001",494001,3.13981550644634,0.988917556591332,0.71842642291449,FALSE
"494101",494101,3.13980340051933,0.0264429477974772,0.521297181723639,TRUE
